subject_id,__dataset__,bicep,pred_bicep,err_bicep,forearm,pred_forearm,err_forearm,thigh,pred_thigh,err_thigh,calf,pred_calf,err_calf,mean_err
os8rca5LifuemvkzoB9-axuU67-vtctY_IUwtoC3oQY,train,32.5963,33.3117,2.1945,25.2022,29.0952,15.4471,56.1971,59.3599,5.6281,36.6118,41.072,12.1824,8.863
otv0DP1zrEXrxW55YauWB0pfe7NayeXsvMyzJFUmwfw,train,37.9112,41.329,9.0154,31.9643,36.0978,12.9315,67.472,73.6465,9.1511,46.8274,50.9571,8.8191,9.9793
ovNyxkRrq34hkn8P45dbvUPCZg6t3Qb6Iphtrxeqd1Y,train,34.754,38.6374,11.1739,25.908,33.7468,30.2564,60.3904,68.8501,14.0083,37.1328,47.6385,28.2921,20.9327
ovnBSPqpMWFe7XvT7u5nWpfi6FqnMUN45JfWEPw5ieY,train,30.3059,31.7804,4.8651,24.5562,27.7578,13.0377,55.0787,56.6312,2.8186,37.5298,39.184,4.4077,6.2823
oxkxGp4O5kRM_yq45ZJMHouX_gxIjQnW3X0DzFAgbx0,train,24.8847,24.3497,2.15,23.0988,21.2676,7.9275,47.3478,43.39,8.3588,36.5281,30.0223,17.8105,9.0617
oxzahShpwTQze5nBX1K1MEam1UYQO9hhMx1zr0E08cs,train,27.0122,28.4209,5.2152,25.3921,24.8235,2.2389,46.8231,50.6448,8.162,34.5745,35.042,1.352,4.242
oz15nKHCHoQdBfn6TI7s2hgG__qe6NVVjwNYEKf8uLU,train,31.6871,32.6167,2.9338,26.5427,28.4882,7.33,56.104,58.1215,3.5961,36.9442,40.2152,8.8538,5.6784
p2B4yI1jryEWWbCCxGaBlXZf-6KhftowvESTZC8Sk-c,train,30.294,26.5254,12.4402,26.2969,23.1679,11.8986,47.1204,47.2671,0.3113,33.1164,32.7048,1.2428,6.4732
p6OY-E1DhH9SvcX_Qzm8cEniMCLJxRAWANGHBaikc9c,train,28.9801,29.5245,1.8785,25.947,25.7874,0.615,48.4043,52.6113,8.6915,34.4426,36.4026,5.6907,4.2189
p86gFKi4pupsfPfBKxQfGWFRh8bDdRQ7MFJFmDT9b6Y,train,23.2557,25.2064,8.3881,21.2915,22.0159,3.402,48.3002,44.9166,7.0053,33.2341,31.0785,6.4861,6.3204
p9UBBzONdLw1-ebQJIVkn4mDOHLN0qQx1RnWnqksvu4,train,30.8894,26.5457,14.0621,26.3828,23.1856,12.1183,56.2401,47.3032,15.8906,37.8132,32.7298,13.4433,13.8786
pK4RpWfdiM4ahJRpUMBX0C1RAg8HoB1Q9L2SO13tW4I,train,36.8479,37.8046,2.5963,31.6319,33.0195,4.3866,57.7121,67.3661,16.728,39.4932,46.6117,18.0245,10.4338
pKRLPLEKQlOAYkS3cSoDzCvwIHDUu83thaeib6rgK9M,train,28.1206,29.9895,6.6459,25.3181,26.1936,3.4579,53.0355,53.4399,0.7625,35.471,36.9759,4.2427,3.7773
pLH84ObNWBL9AUJx-t3hJIuOr9T3qpFJFHnXtfrgNmY,train,29.6143,25.3804,14.2968,27.7129,22.1679,20.0086,48.1805,45.2268,6.1305,36.602,31.2932,14.5044,13.7351
pMnXRR4wol-MqJYDEWJNQo91TG9sdN2LJPzQEZjnroc,train,29.8801,30.7225,2.8192,26.0643,26.8338,2.9522,50.0463,54.7461,9.3909,32.9996,37.8797,14.7885,7.4877
pPjzmrsxYBEszhwDcZQV900uT3FQYYtzNqwFhyGZB6o,train,27.1045,29.4963,8.8242,24.4809,25.7628,5.2361,52.5478,52.5611,0.0253,30.8703,36.3678,17.8086,7.9735
pRw9geCWNea0tK6RKkIE92d7e9FJl6Yz7t14twoTQPo,train,28.5242,30.4174,6.6372,28.0526,26.5673,5.2949,53.1265,54.2024,2.0251,38.3435,37.5035,2.1908,4.037
pUBjnp1v-_G6KQHymv70x4a8qg_r_f-L7RbMKnMbNC4,train,25.5424,25.9447,1.5752,24.0149,22.6607,5.639,42.8728,46.2323,7.836,34.0179,31.9888,5.9648,5.2537
p_yVcHIa8_0dKhYnZw7I5Ye4ilVTfGUp4pwqdcjGKZg,train,35.9343,39.3756,9.5767,30.2459,34.3916,13.7067,54.5695,70.1656,28.5803,41.5856,48.5487,16.744,17.1519
pcSg5EC6_9nB-gF5hay8T1OenZX3-08HESOONNxdlFE,train,34.3625,36.1983,5.3425,26.4029,31.6165,19.746,57.9808,64.5037,11.2501,41.29,44.6311,8.0918,11.1076
pdXpp5PYFQJ7GLK53JO7ASvIMtofhcr8LJNqMCS4YWo,train,30.1516,33.6148,11.4859,24.7797,29.36,18.4841,56.1243,59.9001,6.7276,39.3141,41.4458,5.4221,10.5299
pencMfrIHPxVhUCSU46MG-GTnQQ2Wi7TADySsumy80E,train,26.4334,25.4194,3.8361,22.9142,22.202,3.1084,51.8172,45.2963,12.5844,35.4968,31.3412,11.7069,7.8089
peqbN0eHFV0JIsHpIDwxcN9iRKDbQRyZj8Z9LX12cO0,train,35.3862,32.9869,6.7803,30.2415,28.8116,4.7283,59.9926,58.7811,2.0194,39.5835,40.6716,2.7489,4.0692
pfP1nZB-5-E3EXZwDe2oFWA8ymDVcLt0kfV2IQOmGlQ,train,28.0127,29.744,6.1804,25.2721,25.9792,2.798,46.6139,53.0025,13.7054,33.9627,36.6733,7.9809,7.6662
pgaplaTaTizCWwkyY-h3YOyc7DjT3EYcLoZ7Y-wKaR4,train,30.541,33.5874,9.9745,28.2635,29.336,3.7947,56.1944,59.8512,6.5074,40.0866,41.412,3.3064,5.8958
pgzn5uA5mmZ0azyffDXXtJb5jnJMN_NeZL3kbGoCnvw,train,32.8111,34.5929,5.4305,25.7136,30.2143,17.5032,47.8536,61.643,28.8158,33.4853,42.6518,27.3745,19.781
pkM5J5U7Np7qVseeF6PLdqZWQdOcDRVOqPo96OiweP8,train,33.1192,38.7891,17.1197,30.3225,33.8794,11.7304,57.5969,69.1205,20.0074,43.5778,47.8256,9.7475,14.6512
pqOj_7-f3y7QFL8czSo4PF7CyeEAuJctuGbMvsnm4I0,train,30.0945,32.3763,7.582,27.8199,28.2783,1.6477,50.6159,57.6932,13.9824,38.796,39.9188,2.8943,6.5266
pyuLlOYPSylmUA3brMMlIpsuuizSfDnj7U_OmaMT1A4,train,32.4456,31.5357,2.8044,29.439,27.5441,6.4368,55.0183,56.1953,2.1394,38.7165,38.8824,0.4286,2.9523
q-Kf4CuidPFk5_kK6wmkeYfRrU4pfRvIgdkDeUAS-bs,train,34.0152,32.6551,3.9987,29.4464,28.5217,3.1401,60.3957,58.1899,3.6523,40.5009,40.2625,0.5886,2.8449
q29Ka7U5AnBBzFK_CLTWyiYURy4qRpXDfow3l0wt7Is,train,28.903,24.8222,14.119,26.7373,21.6803,18.9134,48.9355,44.2321,9.6114,35.0887,30.6049,12.7785,13.8556
q68ers8KpX1SPgX0jbGF-cK0SOLGfikQ_tJlyhVGO_Y,train,29.9406,28.8493,3.6449,25.1385,25.1977,0.2354,52.6235,51.4081,2.3096,36.5669,35.5701,2.726,2.229
q7AXDs_MHxY00kv_zS7RiWNhO5PT44Dq9WdTIg4vJOQ,train,30.1483,28.0656,6.9081,26.2512,24.5132,6.6206,51.5834,50.0117,3.0468,33.0436,34.6039,4.7217,5.3243
q8H1M2ZEMD0L5qVG6bYCYULEM9nJ1AnGfSwVD3ZHqzY,train,33.3504,30.296,9.1585,27.9061,26.4613,5.1773,57.6223,53.9862,6.3103,37.3701,37.3539,0.0433,5.1723
q9BBi3lldQ6SpNgO0ZLVR1HF0zJ02OowzMoPc03_sAM,train,30.9296,34.832,12.617,27.4049,30.4232,11.0137,52.7274,62.0691,17.717,35.2294,42.9466,21.9056,15.8133
qC0CjHxBS8YG9nJlbKCjTagOLAuGjeh88yhjMdpJTPk,train,24.3828,24.5535,0.7002,22.5899,21.4456,5.0653,48.6871,43.7532,10.1338,35.8938,30.2736,15.658,7.8893
qKH6FInPqriy3flix8U2ftN-0-jcGKl24kiwk9ZTZwM,train,43.5432,41.6725,4.2962,31.2207,36.3978,16.5822,60.1082,74.2586,23.5415,42.4996,51.3807,20.8968,16.3292
qMSCpa4ImZX2Xq_Lxv5Dk_6kC9ky4gHUuXH-B2vJ0nw,train,37.8978,39.4369,4.061,32.206,34.4451,6.9526,60.9546,70.2747,15.2902,43.9388,48.6242,10.6634,9.2418
qO2JJJ3Ee8e_vihSLCUd_lLPfQfBkBsw3tFVMmy94MI,train,29.1101,28.513,2.0511,25.693,24.904,3.0709,57.369,50.8089,11.4349,37.126,35.1555,5.3077,5.4661
qQOTtZI_-c558xi6ylqreJDMn_bffPbdd1ZmKGJTKvA,train,35.9596,36.2943,0.9307,31.9913,31.7003,0.9094,62.6839,64.6748,3.1761,42.9885,44.7495,4.0966,2.2782
qQo_oIPiQ5oiU6FKlKj0rQl95bc57Mf2fx4ZfLoCMsg,train,30.5983,29.6389,3.1355,26.8906,25.8873,3.7308,54.5748,52.8152,3.2243,36.8314,36.5436,0.7812,2.718
qS2_LwZ498JjhCo8GH05WxJwGZ0obuoTjp3ZbGZEKWo,train,42.4141,43.5486,2.675,29.3272,38.0365,29.6969,66.4221,77.6017,16.8313,46.6891,53.6939,15.0031,16.0516
qS9bgiy-nVA3MQvrhB5ffqRlkn7njLlUgue_gZbHF6Y,train,32.7,32.8728,0.5287,28.4022,28.712,1.0905,52.9361,58.5779,10.6578,38.0924,40.531,6.4018,4.6697
qUc9UKQvP2c1JVM4aDHOEkXlKASHf1cXEEvpw-jAlxY,train,39.9054,41.416,3.7854,30.0994,36.1738,20.1812,63.3414,73.8015,16.5139,40.3367,51.0644,26.5956,16.769
qVgPlaShYxE8kMc1gKBzUkgjkKwH67HD-I489HIo_Is,train,36.8306,33.1676,9.9456,28.8529,28.9694,0.404,59.9645,59.1032,1.4363,41.1262,40.8945,0.5634,3.0873
qYlb2EfOLZbw-sluXUOq5gcJJqpWXrFDdguVbtfB6Z0,train,30.514,32.3975,6.1727,27.9658,28.2968,1.1833,55.7149,57.7309,3.6183,39.6624,39.9449,0.7122,2.9216
qZ7bhYR_ffKpcpSwBqoIIKCnWKb1wcGqnJaP-iBdGIY,train,28.7549,29.9709,4.2288,25.5334,26.1774,2.5221,57.0002,53.4069,6.3041,39.7498,36.953,7.0358,5.0227
qZXI0SfrYMQ8UCci1ry2-9K98F_CxJ8Pg67dqwe3a9E,train,33.1222,32.9067,0.6507,27.9675,28.7415,2.7674,56.3191,58.6382,4.1178,39.6036,40.5727,2.4469,2.4957
qc3FfHbr8eUQpyG0rmJ-RY_9IBS_Y5HiPO6S5hmvdIY,train,30.6529,27.5626,10.0816,25.2772,24.0739,4.7605,58.6031,49.1153,16.1899,38.8332,33.9837,12.4882,10.88
qczUZadyi4UuYVWLLDxHzbgY7ijckkCjpCx8k3lj2DE,train,31.4526,29.0721,7.5686,27.1076,25.3923,6.3276,51.064,51.8052,1.4516,33.9229,35.8448,5.6656,5.2533
qdsEw-Dvb_xmFa6q7s-GuqdxNzWLX7xR7e3PQfehp4o,train,26.4426,25.0114,5.4124,24.073,21.8456,9.2525,50.114,44.5693,11.0642,34.9413,30.8382,11.7429,9.368
qeRW33RGf_zYM3td6IuiK2CDD_9-kpNG12W6DWZ991A,train,26.5529,26.2888,0.9946,25.1938,22.9613,8.8614,51.101,46.8455,8.3276,40.9662,32.4131,20.8783,9.7655
qep3n84aaCKasBgO2BeR31QM8ZpVgzLqezLOAO_k3tU,train,29.0673,32.2386,10.9103,26.76,28.158,5.2245,57.5699,57.4478,0.212,39.151,39.7491,1.5277,4.4686
qg64n2zB1ne740AL2hZHPDEyZg-bZ-55iWscPgYh74o,train,35.0389,33.7304,3.7344,27.9785,29.461,5.2987,59.7564,60.1061,0.5853,42.4032,41.5884,1.9217,2.885
qj0NOy4kSIpFvObGgE8skb1QToexAhxbWYMp1-UVgX8,train,27.4259,24.873,9.3086,22.5784,21.7247,3.7811,52.2202,44.3225,15.1238,35.175,30.6674,12.8147,10.257
qjI5gzFZD5ngTks54SsoluCXKJzmR0yh7utNvmupAvA,train,32.1873,34.9751,8.661,28.1368,30.5481,8.5701,55.5951,62.324,12.1034,39.6182,43.123,8.8464,9.5452
qkz_UfSXcjp8o00AfqoYSjbNMb-eyPPlCHaTQFRoo5s,train,25.7396,26.8115,4.1647,24.1166,23.4178,2.8973,47.2016,47.7769,1.2189,33.2364,33.0576,0.538,2.2047
qlh6EoNuOlq4KifOwd7sb0yK_jvvb0iPEOngcregPcc,train,29.7091,34.1277,14.8729,28.1254,29.808,5.9824,53.3971,60.814,13.8901,39.766,42.0782,5.8143,10.1399
qqTK7jXl6nUoy-hIAa5PKc0PZpdTZ5l8PHtodgNN_Eo,train,26.9941,25.0495,7.2035,23.8155,21.8789,8.1316,47.3504,44.6372,5.7301,31.1521,30.8852,0.8568,5.4805
qrVKaC58VtESle4b_JRoEpCYYt6Kmyooh4yY5RpFmkM,train,24.4488,24.3825,0.271,22.6689,21.2963,6.0551,48.5083,43.4485,10.4307,32.7126,30.0627,8.1005,6.2143
qsGuLS0t2DexoLPkV8YHaP83ZOSZRpFyk19opV6sfrQ,train,29.8601,33.318,11.5803,25.6023,29.1008,13.6649,52.2176,59.3712,13.6996,36.0526,41.0799,13.9444,13.2223
qte7wJiIBIyLyRkpph7yIEKvsPSFXWsx1rKn4K4KNjk,train,26.5657,25.949,2.3216,24.0414,22.6645,5.7271,45.0655,46.24,2.6062,33.6762,31.9942,4.9948,3.9124
qxaAxeRsvyxj304VJr5dNo6GRTvgg9Bdp_kozDvu6o8,train,34.5708,27.3982,20.7475,29.3883,23.9303,18.5721,56.686,48.8224,13.8722,34.8783,33.781,3.1462,14.0845
r07mJnfLAzgEyz5m_Y10pk_bmMwES4T4UiAqeD8petY,train,31.0936,34.6274,11.365,27.3761,30.2445,10.4777,51.0281,61.7045,20.9226,37.7203,42.6944,13.1867,13.988
r0LT9iFmm69nvU2IOfa2IqEOmYvLbJ_kwZF2xw4CcxM,train,34.2188,27.5678,19.4367,28.1196,24.0784,14.3714,54.842,49.1246,10.4251,35.7715,33.9901,4.9799,12.3033
r1QbDZDoHtvpjsh3VrHS3khZg6_tDrsNZaR8OsoT_So,train,27.3583,30.4848,11.4279,25.7265,26.6262,3.4972,53.5845,54.3226,1.3774,36.8705,37.5867,1.9422,4.5612
r51xiWOSHi5mURV_03yspWiI8q1wvlXqwlVn88NNcb0,train,29.4607,28.2795,4.0093,24.8932,24.7,0.776,55.051,50.3928,8.4615,36.5527,34.8676,4.6101,4.4642
r53IS9V3EcytvMNW2hk3t_CiKvIdj6AphqbbiMy7rSc,train,28.9052,31.9855,10.6566,24.3961,27.9369,14.5141,47.6129,56.9968,19.7086,33.2407,39.437,18.6404,15.8799
r67a1MX5mFytfJ6cLSrl30wQyc19CYcYWr5wuoz8GV4,train,42.6637,40.8561,4.2368,32.4748,35.6847,9.8845,66.4258,72.8037,9.6016,43.9777,50.3741,14.5444,9.5668
r6LX8wM1sDhOh00gUNbyvkIxaMi_IjeFBIPyT4nH2eU,train,29.916,29.6017,1.0504,26.2209,25.8549,1.3957,51.6764,52.749,2.0756,35.209,36.4978,3.6605,2.0456
rBm27O5ZrP9rBC42jUthUitX75oq8ro6WrJdzyjKx_g,train,27.9143,27.8176,0.3464,26.6934,24.2966,8.979,52.7303,49.5698,5.9938,36.3393,34.2981,5.6171,5.2341
rFUJ4sAg0xJpMiKyCvjFG1t15y-fUlnBwpCJyti9lHU,train,27.8195,26.9104,3.2679,23.7515,23.5042,1.0413,55.2232,47.9532,13.1648,35.8617,33.1796,7.4791,6.2383
rK2atJFxHpSGXjwbvuYsSDsE9FuZYBY1-pTFM4NfxIE,train,31.0782,28.3882,8.6556,29.5236,24.795,16.0165,54.0507,50.5865,6.409,40.1668,35.0016,12.8594,10.9851
rLy5q5GzDMlUYUv7CAo2X89t0qncU_-j15zxHuxCHoQ,train,27.4338,28.0476,2.2375,26.0897,24.4975,6.1028,52.9589,49.9796,5.6257,36.4316,34.5816,5.0778,4.761
rOQGLF0OBGELMkPJY-JjgIMCcUO2PYAMdhMRVi_kpBw,train,32.0559,33.4803,4.4434,27.613,29.2425,5.9013,54.2707,59.6604,9.9312,37.8927,41.28,8.9393,7.3038
rQEW2xANPRFnYpwxbKMqPRbLJhObWL6LuXKOnJQmaWw,train,27.2358,29.881,9.7121,23.2165,26.0988,12.4149,54.2752,53.2466,1.8952,34.8252,36.8422,5.7916,7.4534
rUaxG5kxy4etiiPjgxnSoJG7w6cotHpyuuo-nHkSccE,train,28.833,33.0243,14.5363,26.8391,28.8442,7.471,54.5009,58.8478,7.9757,39.0406,40.7177,4.2959,8.5697
rUc4yxBryYIYNvtwQfEXmFbgPyKVjeyD2wBIvez1ybA,train,31.4576,37.8236,20.2367,28.7932,33.036,14.7355,54.2115,67.3999,24.3276,38.455,46.6351,21.2717,20.1429
rUi9LOZOzNvEIft3iJ1Upf8rNtLDXnwD18IAqudZ2aU,train,33.2871,33.3532,0.1984,28.7997,29.1315,1.1522,51.8858,59.4339,14.5473,38.5374,41.1232,6.7098,5.6519
r_M-e-dMjS9OIngF7UjeJnmTDwuFUh-8Qdfz1B-W7X8,train,32.1333,28.2314,12.1428,28.6884,24.658,14.0488,51.048,50.3071,1.4514,37.2154,34.8083,6.4681,8.5278
rb3jDSFUBedt6RwCFpsqYMWbUev_VfQHdsgl53MsB-s,train,34.2604,30.9298,9.7215,29.3275,27.0148,7.8855,57.5757,55.1155,4.2731,36.7029,38.1353,3.9027,6.4457
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,train,31.5806,30.9395,2.0303,26.7089,27.0233,1.1772,59.1368,55.1327,6.7709,39.4074,38.1472,3.1978,3.294
rhUrMSeO7Nb-lPQHSDizeYFdm1ZkYzFozoaL92zkAZ0,train,23.4723,25.0733,6.8207,22.1443,21.8997,1.1049,44.899,44.6795,0.4888,31.4362,30.9145,1.6596,2.5185
rnCbgkcKJEpmQCBF_ZhCFcTMWiXF7AL4txLtprZ-rS8,train,31.2836,38.193,22.0863,27.0833,33.3587,23.1707,61.6014,68.0583,10.4817,41.2423,47.0906,14.1803,17.4798
rnKJYS0diYIKNKmo0QhQfu6Y1RNxQE909ig7dvEnhPY,train,31.1569,29.4043,5.6251,26.9865,25.6825,4.8321,51.0063,52.3972,2.727,35.1915,36.2545,3.0205,4.0512
rn_dgos7KqrbFrABkiPVEAjWMn-tIOqu53KliC4yzus,train,33.1699,32.0834,3.2755,29.275,28.0225,4.2784,53.5077,57.1712,6.8468,38.4342,39.5577,2.9232,4.331
ro7fbgrTpvIYxNOi6U2xNVTW0NgXJavWXzbY2gww5DE,train,23.8739,23.5862,1.2052,22.1238,20.6008,6.8841,49.811,42.0296,15.622,35.7221,29.0809,18.5913,10.5756
rp_bxD01AdOZy0FS06mBgDSM5Dl6OnRh8IhfyUTeY04,train,47.7875,43.6409,8.6772,32.2394,38.1171,18.2312,80.7343,77.7662,3.6764,50.4274,53.8076,6.7032,9.322
rqtGE9A1rD3A4SmA9Yqwi30ipbXcpspJpBDoRyiBUR0,train,28.6233,27.758,3.0227,24.8663,24.2446,2.5005,54.844,49.4636,9.8104,38.6749,34.2246,11.5068,6.7101
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,train,27.7802,27.8001,0.0714,25.6592,24.2813,5.37,54.156,49.5385,8.5264,36.7631,34.2765,6.7639,5.1829
rtGBTi9ZE83FssWFBZJvFi5v52WDBjqIzHJqfhYaDRM,train,30.3497,30.9344,1.9264,27.209,27.0188,0.699,51.4188,55.1237,7.2053,37.0339,38.1409,2.9892,3.205
ruUChlhWH6x7TjiSLy_KREcgFsU0wQEcCf25PKt10OA,train,32.5153,34.6203,6.4737,26.9273,30.2382,12.2958,53.6513,61.6917,14.9866,39.9138,42.6855,6.9443,10.1751
rwNErR4KYZAKDumaBGC0fMvhVtJa46wtR7SNo1CmNew,train,24.1317,24.4322,1.2456,22.1617,21.3397,3.7089,49.4233,43.5371,11.9096,33.8208,30.124,10.9304,6.9486
rzu2ZrU0Un51iqokosFv06qyd8NnxkFc2PtpHTqQmOU,train,30.0649,33.1423,10.2358,28.3772,28.9473,2.009,51.0437,59.0581,15.7011,38.7668,40.8632,5.4079,8.3385
s4AP8XbPAce8ZoyzTFFkrlAfLcAQqQu_H2hmMfICdoE,train,31.1156,34.0259,9.3533,28.0348,29.7191,6.0081,55.4655,60.6327,9.316,39.8495,41.9527,5.278,7.4889
s54yIZNewRa3lzGAm5m3geWsbCp6MKlTEJ-t5WEeY8k,train,27.7418,28.9415,4.3246,25.0217,25.2783,1.0255,52.5795,51.5725,1.9151,39.168,35.6838,8.8953,4.0401
s7ogioDf1U8mqqsD7r99clapeOQQfyr55h2X3ap3XJE,train,27.7897,27.8064,0.0601,24.8097,24.2868,2.1078,51.2932,49.5497,3.3991,36.7646,34.2842,6.7466,3.0784
sCEkfbrKxA6OqB5WZ6HKBdaoenNQrFoQxjlt8xdjO68,train,32.9898,31.8983,3.3088,30.3117,27.8608,8.0858,61.3787,56.8413,7.3925,42.9334,39.3294,8.3944,6.7954
sGpcX0Yq8iMy7jj5gJEpMC-1YcvbNWitT5S6X5YYhJI,train,33.8804,39.0828,15.3554,29.2115,34.1359,16.858,61.4463,69.6439,13.341,43.0956,48.1877,11.8159,14.3426
sMKDTMq0K_2kq4Rm3JYEPP9XgLwkcLoEBSBREGgpWWI,train,25.1004,28.2124,12.3981,23.7192,24.6414,3.8881,48.476,50.2732,3.7075,34.2669,34.7848,1.5115,5.3763
sUCS7u8WIN8oyROc76GB5lrMQKk-ihfjZysBJn0EG2M,train,34.0989,32.5499,4.5424,30.8319,28.4299,7.7904,60.6193,58.0025,4.3167,41.9358,40.1329,4.2992,5.2372
sV2bCzbq3Km3o9m2k5DndlwmYwylBErPqag8rRhOh8w,train,29.5685,28.1179,4.906,26.0095,24.5589,5.5774,52.0646,50.1049,3.7641,37.0249,34.6684,6.3647,5.153
sXMhWLtO-Da_hqX7tZlbP-bn59Js2Y0HD97v0XootWU,train,28.5165,28.4392,0.2712,25.4897,24.8395,2.5508,48.4235,50.6773,4.6544,34.1694,35.0645,2.6195,2.524
s_KuB0FTrJowaJCSsCAvl-4zKP_oPTv3VjKQlyXI1z4,train,32.2476,34.2149,6.1008,26.5267,29.8842,12.6567,59.7349,60.9695,2.0668,41.3436,42.1857,2.0369,5.7153
sbQvj1s6jkDVhXgQ-r25lf6vvSl0TrHiz6OjVrWpd9g,train,32.7113,30.4244,6.9912,26.5392,26.5734,0.1291,57.678,54.2149,6.0042,35.6373,37.5122,5.261,4.5964
sjwyDUSvxsLtz0E-a3Nj5d5-qcL0R4MQiS0oFjPKacE,train,33.2456,28.6345,13.87,28.0357,25.0101,10.7921,51.6285,51.0253,1.1683,38.2278,35.3052,7.6451,8.3689
skzGOYxbS_sPEDnG9T6PZwaVNso_jWK6KnpeznXfw4k,train,33.5424,29.2393,12.8287,29.7532,25.5384,14.1661,55.8837,52.1032,6.7649,39.7783,36.051,9.3702,10.7825
slOKLPyTsRXyhmLtpNxjwCKXUf5GBV51jreHY4MUjZ8,train,28.4907,25.4398,10.7082,26.5016,22.2198,16.1568,48.0306,45.3327,5.6172,34.4806,31.3664,9.0318,10.3785
sm5DOefQNnBRCVEsUVAvSZyhkEMTrcTwh3hFc2m8v0s,train,25.2425,26.7228,5.8645,20.9075,23.3403,11.6362,46.4566,47.6188,2.5018,30.9608,32.9482,6.4191,6.6054
soXWSXWzuNg6DNTf3hkD4MDkxGtFx-78TcSQW-9HcC8,train,24.2279,24.2346,0.0278,21.9245,21.1671,3.4548,47.3155,43.185,8.7297,35.3809,29.8804,15.5467,6.9397
sorxnN9FtKKvZrZlIhYfhuPZY_CS5YNxCbNyso5F0Qo,train,33.5412,27.2998,18.6081,28.7066,23.8444,16.9376,57.7659,48.6471,15.7857,36.0202,33.6597,6.5532,14.4712
srU1eubj5ULw4Y7MtBKwsu2tWtaUfME6nFF6iczt9hM,train,26.5042,26.3,0.7706,22.3913,22.971,2.5893,46.8063,46.8654,0.1261,31.753,32.4269,2.1223,1.4021
szjnIheGm31ZBT1qQVdtNiD8j9DEbpXX49lUJGGoy70,train,30.0778,29.2895,2.6208,24.5225,25.5822,4.3211,57.3228,52.1925,8.9497,38.0713,36.1129,5.1442,5.259
t1LgFtJQwjF0iR-F2AVrdzeNojWERTSEnwPfxDQwfkU,train,31.8002,28.5343,10.2701,27.4349,24.9226,9.1576,46.5555,50.8469,9.2177,32.653,35.1817,7.7444,9.0975
t6xJLdAOh8IwlmY-KssZFvfWFossDWgDBdGj16s_NWg,train,26.2657,28.3413,7.9022,24.2733,24.754,1.9801,48.2702,50.5029,4.6254,37.5096,34.9437,6.8406,5.3371
t8e5FBXCLjG2YndD7s8U4bOme2PDNMrXqjETMJPc154,train,40.7111,47.7353,17.2539,33.6803,41.6932,23.7912,70.5477,85.0622,20.5741,50.3556,58.8559,16.8806,19.6249
t9Z1V2IlcVb9SWtnnR1JSTL06q7FCxEuYMrMETTOcyo,train,32.5368,35.9118,10.3731,28.9425,31.3663,8.3744,58.2278,63.9933,9.9017,35.9289,44.278,23.2377,12.9717
tEKuOjDmwBoCevtE4mx2nbBN_cLFn20UlJKJR3qwlyM,train,31.7539,31.4863,0.8427,27.4575,27.5009,0.1583,54.4535,56.1072,3.037,37.667,38.8215,3.0648,1.7757
tHlUh9CpvOLylJ9a7HQxa6tAoaZSpk3JaUOB9RRfHCY,train,34.1965,30.7104,10.1942,28.7423,26.8233,6.6765,53.1173,54.7246,3.0259,35.1206,37.8648,7.8137,6.9276
tIzeDx_VLh7QRmoai5gxMBmGeEtLIWKgsYivC1LNF8A,train,27.2759,31.0506,13.8391,25.8685,27.1203,4.8392,50.5419,55.3307,9.4749,35.7986,38.2842,6.9433,8.7741
tKHi87qSvJrSlso55catxSZkeH2nTfQJ-omJ_79mJJ0,train,27.8337,26.4797,4.8646,24.3556,23.1281,5.04,56.6682,47.1857,16.7334,36.9135,32.6485,11.5539,9.548
tL__KpRuQb31MRz99wg-6vFhlMCBokmPAMPJfORkXKY,train,31.611,31.8028,0.6067,25.5585,27.7774,8.6814,52.8338,56.6712,7.2632,36.1534,39.2117,8.4593,6.2526
tQF4H5bqlHtSHmmClQxq0JkZ1Rom7piv5U_OutDWA5c,train,26.4576,25.73,2.75,24.2049,22.4732,7.1541,49.6428,45.8498,7.6407,33.3629,31.7242,4.9117,5.6141
tQIti8gz6zcsHCpM00XkYvmMoKu0psXq-m-vSKBiUjw,train,32.0738,35.3227,10.1294,28.4034,30.8517,8.6197,51.8293,62.9434,21.4437,41.9341,43.5515,3.857,11.0124
tSmlCyLORH6VB-Q3-KA93xMd9htfy-YeQytwIAsApCc,train,29.2846,29.7807,1.6939,26.3156,26.0112,1.1566,53.9246,53.0678,1.5889,33.952,36.7185,8.1482,3.1469
tUXZCS0cx7bOR3x4zowjYasfwlwLZfwh6XaJ2ki7RO4,train,26.4572,29.8795,12.9353,23.809,26.0975,9.6119,48.8654,53.244,8.9604,37.2347,36.8403,1.0592,8.1417
tUYlv4GX0ZmahKhPdKkB63BAfZ0-5z048-POR9ivZdc,train,29.5706,29.591,0.0691,27.3634,25.8455,5.5472,54.7112,52.7298,3.6215,38.4468,36.4846,5.1036,3.5853
tVXeCNIuCZXePbPiwmPWaUWgIaHLU_yCxFoWUn6T-8Y,train,29.6187,29.8821,0.8893,26.2155,26.0998,0.4413,51.3678,53.2486,3.6614,35.9265,36.8435,2.5524,1.8861
tZGSxqVqjMexWpvXsaOAWmJ3GEFkyAoaw7mRLLqs5HE,train,30.5042,31.621,3.6613,28.5945,27.6186,3.413,58.0146,56.3473,2.874,39.1832,38.9876,0.4992,2.6119
